CustomerID,Age,Gender,Income,Location,MaritalStatus,PolicyID,PolicyType,Premium,CoverageDetails,IssuanceDate,ExpiryDate,ClaimAmount,ClaimType,ClaimDate,InteractionType,InteractionDate,ResponseTime,RenewalStatus,RenewalDate,RenewalPremium
22,,Female,,North Don,,22,Business,868.398,"Speech true mouth. Charge game return full newspaper financial number. Herself particularly as turn.
Thing degree or major prove deep partner question. Region save indicate man peace.",2023-03-06,2025-05-28,1076.12,Accident,2025-02-08,Mobile App,2025-07-05,20,,2025-07-08,743.717
22,,Female,,North Don,,22,Business,868.398,"Speech true mouth. Charge game return full newspaper financial number. Herself particularly as turn.
Thing degree or major prove deep partner question. Region save indicate man peace.",2023-03-06,2025-05-28,1076.12,Accident,2025-02-08,Mobile App,2025-07-06,7,,2025-07-08,743.717
23,,Female,33440.3,Stevensonton,Divorced,23,Life,313.918,"Point cup build late radio. Take gas example.
Just particularly prepare military almost. Story prevent alone ground age understand.
Majority into show pressure.",2022-04-26,2024-12-28,,,,Call Center,2025-04-29,21,Renewed,2025-04-21,992.144
24,,,,Port Wayne,Single,24,Home,723.443,Quite cup debate local. Time attorney turn seem full.,2023-01-24,2022-09-08,,,,,2025-06-05,27,Renewed,2025-05-11,968.126
25,38,,,Grantmouth,Divorced,25,Auto,939.326,"If pick green family draw do my. Pressure protect suffer health power site sort trade.
Student involve institution prevent water occur price.",2022-05-18,2022-10-11,1348.13,Theft,2025-03-14,Website,2025-03-08,26,Renewed,2025-03-24,878.343
25,38,,,Grantmouth,Divorced,25,Auto,939.326,"If pick green family draw do my. Pressure protect suffer health power site sort trade.
Student involve institution prevent water occur price.",2022-05-18,2022-10-11,1348.13,Theft,2025-03-14,Call Center,2025-06-15,12,Renewed,2025-03-24,878.343
25,38,,,Grantmouth,Divorced,25,Auto,939.326,"If pick green family draw do my. Pressure protect suffer health power site sort trade.
Student involve institution prevent water occur price.",2022-05-18,2022-10-11,1298.0,Accident,2025-06-16,Website,2025-03-08,26,Renewed,2025-03-24,878.343
25,38,,,Grantmouth,Divorced,25,Auto,939.326,"If pick green family draw do my. Pressure protect suffer health power site sort trade.
Student involve institution prevent water occur price.",2022-05-18,2022-10-11,1298.0,Accident,2025-06-16,Call Center,2025-06-15,12,Renewed,2025-03-24,878.343
26,36,Female,141571.0,Evanston,Married,26,Health,647.694,"Heart nation book contain chair. Listen fund stand. Investment newspaper put office see.
Reduce life effort body enjoy think think.",2024-03-12,2021-08-16,,,,Mobile App,2025-05-21,39,Renewed,2025-03-02,192.667
26,36,Female,141571.0,Evanston,Married,26,Health,647.694,"Heart nation book contain chair. Listen fund stand. Investment newspaper put office see.
Reduce life effort body enjoy think think.",2024-03-12,2021-08-16,,,,Call Center,2025-06-04,60,Renewed,2025-03-02,192.667
27,32,,48361.6,Edwardsville,Single,27,Life,168.795,"Oil doctor call democratic human agent. Thought get help social every number source.
Control thus consumer avoid notice. Game then force down tell be ready.",2025-06-26,2022-02-18,713.693,Theft,2025-07-20,,2025-07-10,29,,2025-07-06,806.744
27,32,,48361.6,Edwardsville,Single,27,Life,168.795,"Oil doctor call democratic human agent. Thought get help social every number source.
Control thus consumer avoid notice. Game then force down tell be ready.",2025-06-26,2022-02-18,713.693,Theft,2025-07-20,,2025-05-23,35,,2025-07-06,806.744
27,32,,48361.6,Edwardsville,Single,27,Life,168.795,"Oil doctor call democratic human agent. Thought get help social every number source.
Control thus consumer avoid notice. Game then force down tell be ready.",2025-06-26,2022-02-18,713.693,Theft,2025-07-20,Call Center,2025-05-01,37,,2025-07-06,806.744
28,80,,118156.0,Aliciashire,Married,28,Home,626.57,Choice section improve lead research. General reality bad perform glass phone toward. Mention give image center if. Without question lot capital job official feeling their.,2023-01-31,2020-07-26,599.102,Fire,2025-03-02,Call Center,2025-03-28,33,Pending,2025-03-24,637.221
28,80,,118156.0,Aliciashire,Married,28,Home,626.57,Choice section improve lead research. General reality bad perform glass phone toward. Mention give image center if. Without question lot capital job official feeling their.,2023-01-31,2020-07-26,599.102,Fire,2025-03-02,Call Center,2025-03-31,14,Pending,2025-03-24,637.221
28,80,,118156.0,Aliciashire,Married,28,Home,626.57,Choice section improve lead research. General reality bad perform glass phone toward. Mention give image center if. Without question lot capital job official feeling their.,2023-01-31,2020-07-26,599.102,Fire,2025-03-02,Call Center,2025-04-09,34,Pending,2025-03-24,637.221
28,80,,118156.0,Aliciashire,Married,28,Home,626.57,Choice section improve lead research. General reality bad perform glass phone toward. Mention give image center if. Without question lot capital job official feeling their.,2023-01-31,2020-07-26,599.102,Fire,2025-03-02,Website,2025-04-05,26,Pending,2025-03-24,637.221
28,80,,118156.0,Aliciashire,Married,28,Home,626.57,Choice section improve lead research. General reality bad perform glass phone toward. Mention give image center if. Without question lot capital job official feeling their.,2023-01-31,2020-07-26,599.102,Fire,2025-03-02,Website,2025-04-11,15,Pending,2025-03-24,637.221
28,80,,118156.0,Aliciashire,Married,28,Home,626.57,Choice section improve lead research. General reality bad perform glass phone toward. Mention give image center if. Without question lot capital job official feeling their.,2023-01-31,2020-07-26,883.569,Health,2025-03-05,Call Center,2025-03-28,33,Pending,2025-03-24,637.221
28,80,,118156.0,Aliciashire,Married,28,Home,626.57,Choice section improve lead research. General reality bad perform glass phone toward. Mention give image center if. Without question lot capital job official feeling their.,2023-01-31,2020-07-26,883.569,Health,2025-03-05,Call Center,2025-03-31,14,Pending,2025-03-24,637.221
28,80,,118156.0,Aliciashire,Married,28,Home,626.57,Choice section improve lead research. General reality bad perform glass phone toward. Mention give image center if. Without question lot capital job official feeling their.,2023-01-31,2020-07-26,883.569,Health,2025-03-05,Call Center,2025-04-09,34,Pending,2025-03-24,637.221
28,80,,118156.0,Aliciashire,Married,28,Home,626.57,Choice section improve lead research. General reality bad perform glass phone toward. Mention give image center if. Without question lot capital job official feeling their.,2023-01-31,2020-07-26,883.569,Health,2025-03-05,Website,2025-04-05,26,Pending,2025-03-24,637.221
28,80,,118156.0,Aliciashire,Married,28,Home,626.57,Choice section improve lead research. General reality bad perform glass phone toward. Mention give image center if. Without question lot capital job official feeling their.,2023-01-31,2020-07-26,883.569,Health,2025-03-05,Website,2025-04-11,15,Pending,2025-03-24,637.221
29,51,,,Julieside,Married,29,Auto,816.982,"Whose daughter middle ten age audience scientist. Job represent source human fast. Treat foreign book weight.
Far bit anything. Democratic method along however fight.",2024-04-23,2020-05-19,1339.88,Accident,2025-05-25,,2025-06-09,15,Pending,2025-04-25,782.174
29,51,,,Julieside,Married,29,Auto,816.982,"Whose daughter middle ten age audience scientist. Job represent source human fast. Treat foreign book weight.
Far bit anything. Democratic method along however fight.",2024-04-23,2020-05-19,1339.88,Accident,2025-05-25,Website,2025-01-08,43,Pending,2025-04-25,782.174
29,51,,,Julieside,Married,29,Auto,816.982,"Whose daughter middle ten age audience scientist. Job represent source human fast. Treat foreign book weight.
Far bit anything. Democratic method along however fight.",2024-04-23,2020-05-19,1339.88,Accident,2025-05-25,Website,2025-04-13,12,Pending,2025-04-25,782.174
29,51,,,Julieside,Married,29,Auto,816.982,"Whose daughter middle ten age audience scientist. Job represent source human fast. Treat foreign book weight.
Far bit anything. Democratic method along however fight.",2024-04-23,2020-05-19,1339.88,Accident,2025-05-25,,2025-05-02,44,Pending,2025-04-25,782.174
29,51,,,Julieside,Married,29,Auto,816.982,"Whose daughter middle ten age audience scientist. Job represent source human fast. Treat foreign book weight.
Far bit anything. Democratic method along however fight.",2024-04-23,2020-05-19,1339.88,Accident,2025-05-25,Call Center,2025-02-05,26,Pending,2025-04-25,782.174
29,51,,,Julieside,Married,29,Auto,816.982,"Whose daughter middle ten age audience scientist. Job represent source human fast. Treat foreign book weight.
Far bit anything. Democratic method along however fight.",2024-04-23,2020-05-19,1121.04,Fire,2025-01-21,,2025-06-09,15,Pending,2025-04-25,782.174
29,51,,,Julieside,Married,29,Auto,816.982,"Whose daughter middle ten age audience scientist. Job represent source human fast. Treat foreign book weight.
Far bit anything. Democratic method along however fight.",2024-04-23,2020-05-19,1121.04,Fire,2025-01-21,Website,2025-01-08,43,Pending,2025-04-25,782.174
29,51,,,Julieside,Married,29,Auto,816.982,"Whose daughter middle ten age audience scientist. Job represent source human fast. Treat foreign book weight.
Far bit anything. Democratic method along however fight.",2024-04-23,2020-05-19,1121.04,Fire,2025-01-21,Website,2025-04-13,12,Pending,2025-04-25,782.174
29,51,,,Julieside,Married,29,Auto,816.982,"Whose daughter middle ten age audience scientist. Job represent source human fast. Treat foreign book weight.
Far bit anything. Democratic method along however fight.",2024-04-23,2020-05-19,1121.04,Fire,2025-01-21,,2025-05-02,44,Pending,2025-04-25,782.174
29,51,,,Julieside,Married,29,Auto,816.982,"Whose daughter middle ten age audience scientist. Job represent source human fast. Treat foreign book weight.
Far bit anything. Democratic method along however fight.",2024-04-23,2020-05-19,1121.04,Fire,2025-01-21,Call Center,2025-02-05,26,Pending,2025-04-25,782.174
30,,Male,,Kimberlytown,Married,30,Business,845.004,"Under rather effect big black baby especially. Risk camera sure might million save company. Its national by take pick everybody.
Present use until more. Pressure city place who me line.",2020-06-01,2021-03-13,1074.22,Fire,2025-03-10,Mobile App,2025-05-11,30,Not Renewed,2025-02-27,647.785
30,,Male,,Kimberlytown,Married,30,Business,845.004,"Under rather effect big black baby especially. Risk camera sure might million save company. Its national by take pick everybody.
Present use until more. Pressure city place who me line.",2020-06-01,2021-03-13,1074.22,Fire,2025-03-10,Website,2025-01-28,31,Not Renewed,2025-02-27,647.785
30,,Male,,Kimberlytown,Married,30,Business,845.004,"Under rather effect big black baby especially. Risk camera sure might million save company. Its national by take pick everybody.
Present use until more. Pressure city place who me line.",2020-06-01,2021-03-13,1074.22,Fire,2025-03-10,,2025-01-11,2,Not Renewed,2025-02-27,647.785
30,,Male,,Kimberlytown,Married,30,Business,845.004,"Under rather effect big black baby especially. Risk camera sure might million save company. Its national by take pick everybody.
Present use until more. Pressure city place who me line.",2020-06-01,2021-03-13,761.025,Theft,2025-07-23,Mobile App,2025-05-11,30,Not Renewed,2025-02-27,647.785
30,,Male,,Kimberlytown,Married,30,Business,845.004,"Under rather effect big black baby especially. Risk camera sure might million save company. Its national by take pick everybody.
Present use until more. Pressure city place who me line.",2020-06-01,2021-03-13,761.025,Theft,2025-07-23,Website,2025-01-28,31,Not Renewed,2025-02-27,647.785
30,,Male,,Kimberlytown,Married,30,Business,845.004,"Under rather effect big black baby especially. Risk camera sure might million save company. Its national by take pick everybody.
Present use until more. Pressure city place who me line.",2020-06-01,2021-03-13,761.025,Theft,2025-07-23,,2025-01-11,2,Not Renewed,2025-02-27,647.785
30,,Male,,Kimberlytown,Married,30,Business,845.004,"Under rather effect big black baby especially. Risk camera sure might million save company. Its national by take pick everybody.
Present use until more. Pressure city place who me line.",2020-06-01,2021-03-13,790.306,Health,2025-04-24,Mobile App,2025-05-11,30,Not Renewed,2025-02-27,647.785
30,,Male,,Kimberlytown,Married,30,Business,845.004,"Under rather effect big black baby especially. Risk camera sure might million save company. Its national by take pick everybody.
Present use until more. Pressure city place who me line.",2020-06-01,2021-03-13,790.306,Health,2025-04-24,Website,2025-01-28,31,Not Renewed,2025-02-27,647.785
30,,Male,,Kimberlytown,Married,30,Business,845.004,"Under rather effect big black baby especially. Risk camera sure might million save company. Its national by take pick everybody.
Present use until more. Pressure city place who me line.",2020-06-01,2021-03-13,790.306,Health,2025-04-24,,2025-01-11,2,Not Renewed,2025-02-27,647.785
31,,,,North Barryfurt,Single,31,Business,803.779,"Let method indicate center. Explain choice interesting cause task. Character week suffer tell.
Stay receive reach state. Data agreement nor.",2023-03-28,2025-02-08,538.664,Theft,2025-03-26,Call Center,2025-01-18,50,Pending,2025-06-14,584.474
31,,,,North Barryfurt,Single,31,Business,803.779,"Let method indicate center. Explain choice interesting cause task. Character week suffer tell.
Stay receive reach state. Data agreement nor.",2023-03-28,2025-02-08,706.175,Accident,2025-06-03,Call Center,2025-01-18,50,Pending,2025-06-14,584.474
31,,,,North Barryfurt,Single,31,Business,803.779,"Let method indicate center. Explain choice interesting cause task. Character week suffer tell.
Stay receive reach state. Data agreement nor.",2023-03-28,2025-02-08,1329.84,Fire,2025-04-22,Call Center,2025-01-18,50,Pending,2025-06-14,584.474
32,43,,,Peterchester,Married,32,Life,542.88,"Television financial season head. Field store occur decision former performance blood.
Natural Democrat oil million. Lot perhaps put collection bring. Star especially term vote yard keep.",2023-09-16,2022-10-25,1428.49,Theft,2025-06-18,Call Center,2025-05-28,53,Not Renewed,2025-06-12,567.229
32,43,,,Peterchester,Married,32,Life,542.88,"Television financial season head. Field store occur decision former performance blood.
Natural Democrat oil million. Lot perhaps put collection bring. Star especially term vote yard keep.",2023-09-16,2022-10-25,646.718,Accident,2025-06-13,Call Center,2025-05-28,53,Not Renewed,2025-06-12,567.229
33,,,34277.5,Port Kyle,Divorced,33,Life,966.078,Lawyer door recent guess keep walk executive. All seek case check control if without. Someone level cut through.,2024-12-31,2022-10-22,519.126,Fire,2025-04-17,Website,2025-01-29,11,Pending,2025-04-15,573.072
33,,,34277.5,Port Kyle,Divorced,33,Life,966.078,Lawyer door recent guess keep walk executive. All seek case check control if without. Someone level cut through.,2024-12-31,2022-10-22,519.126,Fire,2025-04-17,Call Center,2025-01-12,2,Pending,2025-04-15,573.072
33,,,34277.5,Port Kyle,Divorced,33,Life,966.078,Lawyer door recent guess keep walk executive. All seek case check control if without. Someone level cut through.,2024-12-31,2022-10-22,519.126,Fire,2025-04-17,,2025-03-22,10,Pending,2025-04-15,573.072
33,,,34277.5,Port Kyle,Divorced,33,Life,966.078,Lawyer door recent guess keep walk executive. All seek case check control if without. Someone level cut through.,2024-12-31,2022-10-22,519.126,Fire,2025-04-17,Mobile App,2025-04-28,45,Pending,2025-04-15,573.072
